scenario,time_sec
0,0.6490390300750732
1,0.1600651741027832
2,0.15781283378601074
3,0.16978883743286133
4,0.1737520694732666
5,0.16063404083251953
6,0.15805482864379883
7,0.19559192657470703
8,0.18106794357299805
9,0.18410897254943848
10,0.15941095352172852
11,0.16686415672302246
12,0.14944720268249512
13,0.15662169456481934
14,0.15681791305541992
15,0.1655266284942627
16,0.15761494636535645
17,0.1562519073486328
18,0.15615510940551758
19,0.16606593132019043
20,0.14915800094604492
21,0.14707207679748535
22,0.15723609924316406
23,0.1573038101196289
24,0.14967870712280273
25,0.1469118595123291
26,0.15838193893432617
27,0.15219974517822266
28,0.15187406539916992
29,0.1591041088104248
30,0.15754318237304688
31,0.16014480590820312
32,0.17888808250427246
33,0.16779398918151855
34,0.18495583534240723
35,0.1685190200805664
36,0.21273303031921387
37,0.17914223670959473
38,0.20159101486206055
39,0.47745323181152344
40,0.46008920669555664
41,0.1690070629119873
42,0.41571712493896484
43,0.16934514045715332
44,0.16265583038330078
45,0.17167425155639648
46,0.17977595329284668
47,0.15674901008605957
48,0.41005897521972656
49,0.16088199615478516
50,0.169097900390625
51,0.1617741584777832
52,0.17330098152160645
53,0.2828671932220459
54,0.519362211227417
55,0.15805578231811523
56,0.16384601593017578
57,0.18287301063537598
58,0.16816473007202148
59,0.1638660430908203
60,0.1768958568572998
61,0.15856099128723145
62,0.1633620262145996
63,0.1619861125946045
64,0.15823626518249512
65,0.15608882904052734
66,0.16104602813720703
67,0.16065692901611328
68,0.158674955368042
69,0.1881699562072754
70,0.16614794731140137
71,0.26317286491394043
72,0.18689298629760742
73,0.17420220375061035
74,0.16802096366882324
75,0.15817594528198242
76,0.14685583114624023
77,0.16579246520996094
78,0.16100716590881348
79,0.17173314094543457
80,0.16207408905029297
81,0.1795215606689453
82,0.19950318336486816
83,0.16337084770202637
84,0.16227984428405762
85,0.16092371940612793
86,0.1562349796295166
87,0.1471259593963623
88,0.15105795860290527
89,0.16373777389526367
90,0.1563129425048828
91,0.15801405906677246
92,0.1602489948272705
93,0.1608288288116455
94,0.1559290885925293
95,0.1766374111175537
96,0.16492605209350586
97,0.16083097457885742
98,0.15640711784362793
99,0.15683293342590332
100,0.15995311737060547
101,0.34366393089294434
102,0.1556239128112793
103,0.16449308395385742
104,0.1605219841003418
105,0.15715408325195312
106,0.15656018257141113
107,0.16153907775878906
108,0.15949797630310059
109,0.15761208534240723
110,0.1733870506286621
111,0.16588282585144043
112,0.16214895248413086
113,0.15737295150756836
114,0.17388105392456055
115,0.17419171333312988
116,0.16196417808532715
117,0.15825629234313965
118,0.18793082237243652
119,0.16410303115844727
120,0.15639090538024902
121,0.17507314682006836
122,0.16066813468933105
123,0.15427398681640625
124,0.16566014289855957
125,0.14754891395568848
126,0.16641497611999512
127,0.1561567783355713
128,0.15665388107299805
129,0.15680408477783203
130,0.16115474700927734
131,0.1537320613861084
132,0.15632414817810059
133,0.15655112266540527
134,0.16618990898132324
135,0.16218996047973633
136,0.17423295974731445
137,0.15010285377502441
138,0.15197396278381348
139,0.16433000564575195
140,0.2133500576019287
141,0.21698498725891113
142,0.16967296600341797
143,0.14884400367736816
144,0.1563420295715332
145,0.16416692733764648
146,0.1895160675048828
147,0.1775050163269043
148,0.1743779182434082
149,0.1829829216003418
150,0.197767972946167
151,0.3097250461578369
152,0.20443320274353027
153,0.16640496253967285
154,0.17643022537231445
155,0.21928787231445312
156,0.20135712623596191
157,0.15877103805541992
158,0.18379783630371094
159,0.1606462001800537
160,0.14950823783874512
161,0.18015098571777344
162,0.15602803230285645
163,0.1618051528930664
164,0.3820648193359375
165,0.1773521900177002
166,0.1625370979309082
167,0.156829833984375
168,0.18443012237548828
169,0.16595673561096191
170,0.1567528247833252
171,0.1497647762298584
172,0.19069385528564453
173,0.1727762222290039
174,0.1664278507232666
175,0.17089581489562988
176,0.1635739803314209
177,0.16503286361694336
178,0.15917396545410156
179,0.18033981323242188
180,0.16373777389526367
181,0.1622450351715088
182,0.17565417289733887
183,0.15604090690612793
184,0.15720319747924805
185,0.1613919734954834
186,0.15838003158569336
187,0.15806221961975098
188,0.1637251377105713
189,0.1614058017730713
190,0.1759779453277588
191,0.16380596160888672
192,0.16718006134033203
193,0.15681004524230957
194,0.15837311744689941
195,0.19045495986938477
196,0.1667778491973877
197,0.1568446159362793
198,0.1893620491027832
199,0.16857194900512695
200,0.16742897033691406
201,0.178023099899292
202,0.15666413307189941
203,0.16704821586608887
204,0.15825724601745605
205,0.15844297409057617
206,0.15587782859802246
207,0.16519498825073242
208,0.15749216079711914
209,0.1594548225402832
210,0.15720009803771973
211,0.16553592681884766
212,0.15854287147521973
213,0.1542818546295166
214,0.1604321002960205
215,0.18832087516784668
216,0.1573011875152588
217,0.17334580421447754
218,0.1630561351776123
219,0.15854215621948242
220,0.15681719779968262
221,0.16088104248046875
222,0.1648421287536621
223,0.1605381965637207
224,0.1577441692352295
225,0.18358516693115234
226,0.16733598709106445
227,0.16400885581970215
228,0.17234468460083008
229,0.3762686252593994
230,0.15645480155944824
231,0.1559739112854004
232,0.18282127380371094
233,0.16584396362304688
234,0.1567549705505371
235,0.14808988571166992
236,0.16154909133911133
237,0.16457605361938477
238,0.149367094039917
239,0.148759126663208
240,0.18845319747924805
241,0.17496705055236816
242,0.1482408046722412
243,0.15740418434143066
244,0.16417193412780762
245,0.15573930740356445
246,0.14791488647460938
247,0.17477989196777344
248,0.16185998916625977
249,0.18238425254821777
250,0.16515398025512695
251,0.1531980037689209
252,0.15703773498535156
253,0.16335797309875488
254,0.15447998046875
255,0.18805885314941406
256,0.1561751365661621
257,0.15973711013793945
258,0.18385529518127441
259,0.21706080436706543
260,0.1700291633605957
261,0.15139293670654297
262,0.15934014320373535
263,0.1620469093322754
264,0.15832018852233887
265,0.15811371803283691
266,0.17247796058654785
267,0.21582388877868652
268,0.18837213516235352
269,0.17177176475524902
270,0.1787567138671875
271,0.1712360382080078
272,0.17892193794250488
273,0.15780186653137207
274,0.16677498817443848
275,0.16836786270141602
276,0.1864757537841797
277,0.15728998184204102
278,0.16776680946350098
279,0.17657899856567383
280,0.16582584381103516
281,0.1618940830230713
282,0.16053986549377441
283,0.15812993049621582
284,0.15926098823547363
285,0.16129112243652344
286,0.16224908828735352
287,0.168410062789917
288,0.1550428867340088
289,0.17201566696166992
290,0.16608309745788574
291,0.16538119316101074
292,0.15723800659179688
293,0.16537904739379883
294,0.16146612167358398
295,0.1675891876220703
296,0.4256110191345215
297,0.15697121620178223
298,0.15839290618896484
299,0.16403508186340332
300,0.16530990600585938
301,0.17683911323547363
302,0.4137873649597168
303,0.1589949131011963
304,0.15836024284362793
305,0.16056513786315918
306,0.17228293418884277
307,0.15860390663146973
308,0.16631698608398438
309,0.16280412673950195
310,0.18280601501464844
311,0.15896916389465332
312,0.15856099128723145
313,0.16136693954467773
314,0.1684410572052002
315,0.15717816352844238
316,0.15778899192810059
317,0.17949199676513672
318,0.18010973930358887
319,0.15723276138305664
320,0.157088041305542
321,0.19986677169799805
322,0.15879011154174805
323,0.1567549705505371
324,0.15946388244628906
325,0.16524887084960938
326,0.1593639850616455
327,0.15967297554016113
328,0.17164301872253418
329,0.16226410865783691
330,0.1599738597869873
331,0.157304048538208
332,0.16911888122558594
333,0.16286110877990723
334,0.1682438850402832
335,0.18355679512023926
336,0.16435790061950684
337,0.16146612167358398
338,0.16116094589233398
339,0.16529321670532227
340,0.16311120986938477
341,0.1603548526763916
342,0.1587049961090088
343,0.17759180068969727
344,0.17109036445617676
345,0.15648412704467773
346,0.15683197975158691
347,0.16255879402160645
348,0.16280388832092285
349,0.15650701522827148
350,0.15699195861816406
351,0.16228628158569336
352,0.1769580841064453
353,0.15615415573120117
354,0.15610480308532715
355,0.1601428985595703
356,0.16434192657470703
357,0.1565539836883545
358,0.15546298027038574
359,0.15965700149536133
360,0.1732499599456787
361,0.18792414665222168
362,0.17047595977783203
363,0.17521095275878906
364,0.3768892288208008
365,0.16466593742370605
366,0.16562294960021973
367,0.1578381061553955
368,0.15635991096496582
369,0.1621870994567871
370,0.16518092155456543
371,0.15638113021850586
372,0.15620899200439453
373,0.163161039352417
374,0.17722225189208984
375,0.17432689666748047
376,0.1563892364501953
377,0.17057585716247559
378,0.16323304176330566
379,0.15699505805969238
380,0.15622401237487793
381,0.16489219665527344
382,0.17614221572875977
383,0.15604615211486816
384,0.17519903182983398
385,0.18513083457946777
386,0.16995906829833984
387,0.15626215934753418
388,0.18970012664794922
389,0.16143202781677246
390,0.1584923267364502
391,0.15807318687438965
392,0.16328907012939453
393,0.1880970001220703
394,0.16778993606567383
395,0.15635395050048828
396,0.16336822509765625
397,0.17360901832580566
398,0.15740609169006348
399,0.15729379653930664
400,0.16661763191223145
401,0.17327260971069336
402,0.15871477127075195
403,0.16696596145629883
404,0.17081499099731445
405,0.16547608375549316
406,0.16575288772583008
407,0.1689450740814209
408,0.16722679138183594
409,0.16589903831481934
410,0.15686678886413574
411,0.16100287437438965
412,0.16503286361694336
413,0.15714573860168457
414,0.15656185150146484
415,0.1599411964416504
416,0.16521811485290527
417,0.15639591217041016
418,0.16553997993469238
419,0.16133499145507812
420,0.16200494766235352
421,0.15616512298583984
422,0.15689373016357422
423,0.19205617904663086
424,0.16959691047668457
425,0.15643906593322754
426,0.18797683715820312
427,0.18153023719787598
428,0.16731905937194824
429,0.15654206275939941
430,0.1620798110961914
431,0.17392516136169434
432,0.1591169834136963
433,0.15211009979248047
434,0.3477497100830078
435,0.1565089225769043
436,0.15947389602661133
437,0.1803300380706787
438,0.16415190696716309
439,0.15619182586669922
440,0.17492294311523438
441,0.16330599784851074
442,0.15923810005187988
443,0.15972208976745605
444,0.17514491081237793
445,0.1719820499420166
446,0.16757798194885254
447,0.15927696228027344
448,0.16316604614257812
449,0.16797900199890137
450,0.185333251953125
451,0.15719389915466309
452,0.17298293113708496
453,0.15698575973510742
454,0.1698591709136963
455,0.1770949363708496
456,0.17601394653320312
457,0.16886401176452637
458,0.1907181739807129
459,0.16374921798706055
460,0.16358089447021484
461,0.15711498260498047
462,0.15730524063110352
463,0.16529297828674316
464,0.16506195068359375
465,0.16225194931030273
466,0.15861201286315918
467,0.17762303352355957
468,0.16234683990478516
469,0.16838407516479492
470,0.1668860912322998
471,0.16452288627624512
472,0.1858689785003662
473,0.15929532051086426
474,0.1727609634399414
475,0.17680931091308594
477,0.17868900299072266
478,0.15642428398132324
479,0.1794569492340088
480,0.15713882446289062
481,0.18031692504882812
482,0.17919206619262695
483,0.17503595352172852
484,0.16929292678833008
485,0.1590430736541748
486,0.16787099838256836
487,0.16135597229003906
488,0.1676008701324463
489,0.17345094680786133
490,0.17087388038635254
491,0.1610267162322998
492,0.22149109840393066
493,0.3021571636199951
494,0.20350885391235352
495,0.17777800559997559
496,0.16548728942871094
497,0.1706681251525879
498,0.16388201713562012
499,0.15909886360168457
500,0.1774439811706543
501,0.2882230281829834
502,0.15880894660949707
503,0.4214651584625244
504,0.18073701858520508
505,0.1813962459564209
506,0.16229891777038574
507,0.3645501136779785
508,0.25083088874816895
509,0.1670210361480713
510,0.18306207656860352
511,0.16102004051208496
512,0.17104077339172363
513,0.16710972785949707
514,0.17282986640930176
515,0.1790757179260254
516,0.15857911109924316
517,0.1590578556060791
518,0.16623711585998535
519,0.1787559986114502
520,0.16758084297180176
521,0.1603090763092041
522,0.18304014205932617
523,0.1797938346862793
524,0.17769598960876465
525,0.15732383728027344
526,0.1977999210357666
527,0.16191506385803223
528,0.16647815704345703
529,0.1578810214996338
530,0.18645095825195312
531,0.16577482223510742
532,0.17138171195983887
533,0.18508100509643555
534,0.1749880313873291
535,0.1569068431854248
536,0.16549181938171387
537,0.14601421356201172
538,0.1720280647277832
539,0.16604971885681152
540,0.1910700798034668
541,0.1750481128692627
542,0.16123509407043457
543,0.15842890739440918
544,0.1746969223022461
545,0.18254399299621582
546,0.16809606552124023
547,0.16721796989440918
548,0.18114304542541504
549,0.15837907791137695
550,0.159285306930542
551,0.15613603591918945
552,0.1924450397491455
553,0.16299796104431152
554,0.16254687309265137
555,0.18606805801391602
556,0.1757640838623047
557,0.17134404182434082
558,0.1577160358428955
559,0.19299697875976562
560,0.16011905670166016
561,0.16489124298095703
562,0.15844321250915527
563,0.16924214363098145
564,0.15885519981384277
565,0.15548014640808105
566,0.15826702117919922
567,0.16154098510742188
568,0.15760493278503418
569,0.15589499473571777
570,0.16142487525939941
571,0.365947961807251
572,0.15647101402282715
573,0.16684317588806152
574,0.1668078899383545
575,0.1578822135925293
576,0.16064190864562988
577,0.18155789375305176
578,0.17106199264526367
579,0.1693248748779297
580,0.1903219223022461
581,0.17480111122131348
582,0.1657559871673584
583,0.15697312355041504
584,0.18169188499450684
585,0.16341400146484375
586,0.15977215766906738
587,0.1571497917175293
588,0.16355323791503906
589,0.17118263244628906
590,0.15796804428100586
591,0.1565382480621338
592,0.17452406883239746
593,0.17119479179382324
594,0.15638303756713867
595,0.1884748935699463
596,0.16232514381408691
597,0.15793800354003906
598,0.16485095024108887
599,0.16399002075195312
600,0.16127514839172363
601,0.15919089317321777
602,0.1660170555114746
603,0.16553807258605957
604,0.16582989692687988
605,0.16617298126220703
606,0.18306612968444824
607,0.16616296768188477
608,0.17012286186218262
609,0.1572120189666748
610,0.15634799003601074
611,0.17269110679626465
612,0.1566908359527588
613,0.16842103004455566
614,0.17154908180236816
615,0.16246485710144043
616,0.1659700870513916
617,0.15776491165161133
618,0.16928791999816895
619,0.16450095176696777
620,0.17050814628601074
621,0.16524696350097656
622,0.17010211944580078
623,0.18816113471984863
624,0.1560680866241455
625,0.1480100154876709
626,0.16998672485351562
627,0.1880018711090088
628,0.1559431552886963
629,0.1722419261932373
630,0.17119312286376953
631,0.15791106224060059
632,0.17393708229064941
633,0.17070698738098145
634,0.17112207412719727
635,0.1659529209136963
636,0.16411805152893066
637,0.17947816848754883
638,0.2969820499420166
639,0.17851018905639648
640,0.19347691535949707
641,0.17545604705810547
642,0.16815876960754395
643,0.16651391983032227
644,0.17211198806762695
645,0.16591382026672363
646,0.15764498710632324
647,0.1689159870147705
648,0.17164015769958496
649,0.15698480606079102
650,0.15693211555480957
651,0.16386198997497559
652,0.16209006309509277
653,0.15621685981750488
654,0.18770408630371094
655,0.18402314186096191
656,0.1596529483795166
657,0.1747877597808838
658,0.1721329689025879
659,0.16160821914672852
660,0.17870783805847168
661,0.15637898445129395
662,0.1639862060546875
663,0.1601581573486328
664,0.18485403060913086
665,0.1601238250732422
666,0.1870899200439453
667,0.15763092041015625
668,0.16503310203552246
669,0.16612601280212402
670,0.17585206031799316
671,0.16637682914733887
672,0.16536688804626465
673,0.17015814781188965
674,0.1712188720703125
675,0.1567070484161377
676,0.15610504150390625
677,0.1699206829071045
678,0.2450261116027832
679,0.16691899299621582
680,0.18915605545043945
681,0.16713309288024902
682,0.16701698303222656
683,0.17425322532653809
684,0.1620018482208252
685,0.17373299598693848
686,0.17532706260681152
687,0.16456174850463867
688,0.19591283798217773
689,0.16073012351989746
690,0.15871596336364746
691,0.18924593925476074
692,0.1795029640197754
693,0.1556100845336914
694,0.16567087173461914
695,0.1604750156402588
696,0.16605591773986816
697,0.1661529541015625
698,0.14863085746765137
699,0.1599428653717041
700,0.16896295547485352
701,0.1599740982055664
702,0.15631675720214844
703,0.1734929084777832
704,0.16716217994689941
705,0.18170428276062012
706,0.4399712085723877
707,0.1664590835571289
708,0.16548991203308105
709,0.16502976417541504
710,0.16353201866149902
711,0.1854381561279297
712,0.17285823822021484
713,0.17364001274108887
714,0.15704822540283203
715,0.1681349277496338
716,0.16209888458251953
717,0.16789603233337402
718,0.16671180725097656
719,0.16537690162658691
720,0.17454290390014648
721,0.1849987506866455
722,0.158613920211792
723,0.1582322120666504
724,0.176116943359375
725,0.15751099586486816
726,0.15842294692993164
727,0.15606403350830078
728,0.1778566837310791
729,0.16524171829223633
730,0.16046905517578125
731,0.19503188133239746
732,0.19063401222229004
733,0.19258594512939453
734,0.23997020721435547
735,0.1729259490966797
736,0.19663691520690918
737,0.17512917518615723
738,0.17451214790344238
739,0.17884206771850586
740,0.15894699096679688
741,0.1613929271697998
742,0.17256498336791992
743,0.15679693222045898
744,0.15674495697021484
745,0.1608140468597412
746,0.16175198554992676
747,0.1658191680908203
748,0.16523218154907227
749,0.16366910934448242
750,0.1719799041748047
751,0.15636897087097168
752,0.15622186660766602
753,0.15970516204833984
754,0.19162416458129883
755,0.15691590309143066
756,0.15830707550048828
757,0.16066718101501465
758,0.16235589981079102
759,0.16502594947814941
760,0.15843510627746582
761,0.1715681552886963
762,0.15804219245910645
763,0.1577310562133789
764,0.156754732131958
765,0.16881275177001953
766,0.15709900856018066
767,0.18317389488220215
768,0.1636340618133545
769,0.16112995147705078
770,0.1572258472442627
771,0.15678787231445312
772,0.16285371780395508
773,0.1654200553894043
774,0.15921306610107422
775,0.1644749641418457
776,0.16000986099243164
777,0.48626279830932617
778,0.17794013023376465
779,0.16753530502319336
780,0.1779491901397705
781,0.18027496337890625
782,0.17576193809509277
783,0.18110895156860352
784,0.17769384384155273
785,0.17519211769104004
786,0.16161203384399414
787,0.2286698818206787
788,0.1710968017578125
789,0.17346906661987305
790,0.17229604721069336
791,0.17146086692810059
792,0.16904091835021973
793,0.18776202201843262
794,0.1848292350769043
795,0.17899107933044434
796,0.15827393531799316
797,0.16990089416503906
798,0.19212985038757324
799,0.18378710746765137
800,0.16748499870300293
801,0.1902918815612793
802,0.1666710376739502
803,0.1768970489501953
804,0.1882920265197754
805,0.22678303718566895
806,0.1874542236328125
807,0.17793893814086914
808,0.1957390308380127
809,0.22323298454284668
810,0.17991232872009277
811,0.17352509498596191
812,0.19021177291870117
813,0.21495771408081055
814,0.25389909744262695
815,0.19024109840393066
816,0.17502117156982422
817,0.17499804496765137
818,0.17135882377624512
819,0.19215607643127441
820,0.17525005340576172
821,0.1937117576599121
822,0.19255399703979492
823,0.17372488975524902
824,0.18776202201843262
825,0.21055912971496582
826,0.16526508331298828
827,0.1796109676361084
828,0.1856689453125
829,0.1941051483154297
830,0.1812429428100586
831,0.17931795120239258
832,0.20553183555603027
833,0.18102788925170898
834,0.1701362133026123
835,0.18504691123962402
836,0.18518805503845215
837,0.18006491661071777
838,0.15858697891235352
839,0.20461487770080566
840,0.17196416854858398
841,0.37155771255493164
842,0.19034337997436523
843,0.16590285301208496
844,0.15819978713989258
845,0.19829106330871582
846,0.18985700607299805
847,0.17990803718566895
848,0.45900917053222656
849,0.1597890853881836
850,0.19130611419677734
851,0.17070698738098145
852,0.16315507888793945
853,0.16811776161193848
854,0.18651485443115234
855,0.1737210750579834
856,0.17285490036010742
857,0.16448187828063965
858,0.1695549488067627
859,0.2019498348236084
860,0.17272400856018066
861,0.19396710395812988
862,0.1696319580078125
863,0.1567370891571045
864,0.1679401397705078
865,0.16483497619628906
866,0.1727581024169922
867,0.15933585166931152
868,0.16644001007080078
869,0.16026806831359863
870,0.16158699989318848
871,0.1586461067199707
872,0.15622711181640625
873,0.16290998458862305
874,0.1624758243560791
875,0.1589958667755127
876,0.155808687210083
877,0.16356992721557617
878,0.16221308708190918
879,0.16141605377197266
880,0.1577129364013672
881,0.1671292781829834
882,0.1671772003173828
883,0.1564192771911621
884,0.15819907188415527
885,0.16655611991882324
886,0.15667486190795898
887,0.15753507614135742
888,0.18721485137939453
